"id"	"eid"	"sex"
4949152	4949152	1
4949399	4949399	0
4949497	4949497	0
4949712	4949712	0
4950346	4950346	1
4950401	4950401	0
4950650	4950650	1
4950692	4950692	1
4950868	4950868	1
4951426	4951426	0
4951442	4951442	0
4951785	4951785	0
4952388	4952388	1
4952396	4952396	0
4952598	4952598	0
4953300	4953300	0
4953403	4953403	1
4953621	4953621	0
4953907	4953907	1
4954316	4954316	1
4954518	4954518	1
4954828	4954828	1
4954914	4954914	0
4954933	4954933	1
4955719	4955719	1
4955735	4955735	0
4955744	4955744	1
4955793	4955793	1
4955836	4955836	1
4955845	4955845	1
4956118	4956118	0
4956761	4956761	1
4956930	4956930	0
4957491	4957491	1
4957729	4957729	1
4957898	4957898	0
4958228	4958228	1
4958477	4958477	1
4958613	4958613	0
4958642	4958642	1
4958832	4958832	1
4959030	4959030	0
4959685	4959685	1
4959928	4959928	1
4959944	4959944	0
4960066	4960066	1
4960326	4960326	0
4960853	4960853	1
4961155	4961155	0
4961181	4961181	1
4961380	4961380	0
4961445	4961445	0
4961546	4961546	0
4961685	4961685	1
4961895	4961895	1
4962013	4962013	1
4962291	4962291	1
4962858	4962858	0
4962996	4962996	1
4963021	4963021	1
4963124	4963124	1
4963322	4963322	1
4963785	4963785	1
4963847	4963847	0
4963850	4963850	1
4963884	4963884	1
4963917	4963917	1
4964028	4964028	0
4964129	4964129	1
4964351	4964351	1
4964440	4964440	0
4964838	4964838	1
4965370	4965370	0
4965482	4965482	1
4965918	4965918	1
4966075	4966075	0
4966089	4966089	1
4966353	4966353	1
4966813	4966813	0
4967303	4967303	0
4967536	4967536	1
4968164	4968164	1
4968835	4968835	1
4968856	4968856	1
4968872	4968872	1
4968970	4968970	1
4969158	4969158	0
4969319	4969319	1
4969356	4969356	0
4969448	4969448	1
4969578	4969578	0
4970017	4970017	1
4970485	4970485	1
4971579	4971579	1
4971772	4971772	1
4971845	4971845	1
4972317	4972317	1
4972348	4972348	0
4972960	4972960	1
4973333	4973333	0
4973349	4973349	1
4973626	4973626	1
4973854	4973854	1
4974338	4974338	1
4974522	4974522	1
4975963	4975963	0
4976750	4976750	1
4976830	4976830	1
4976882	4976882	0
4977028	4977028	1
4977234	4977234	1
4977453	4977453	1
4977557	4977557	1
4977707	4977707	0
4977783	4977783	0
4977867	4977867	1
4977977	4977977	1
4978172	4978172	0
4978467	4978467	1
4978907	4978907	0
4979024	4979024	1
4979108	4979108	1
4979207	4979207	1
4979236	4979236	1
4979371	4979371	0
4979855	4979855	1
4979881	4979881	1
4980168	4980168	1
4980185	4980185	0
4980553	4980553	0
4980596	4980596	1
4980634	4980634	0
4980789	4980789	1
4982152	4982152	0
4982399	4982399	0
4982400	4982400	0
4983449	4983449	1
4983457	4983457	1
4984006	4984006	0
4984020	4984020	1
4984286	4984286	1
4984425	4984425	1
4984480	4984480	1
4984534	4984534	1
4984653	4984653	0
4984747	4984747	0
4984784	4984784	1
4985029	4985029	1
4985135	4985135	0
4985475	4985475	0
4985657	4985657	1
4985871	4985871	1
4985907	4985907	0
4986100	4986100	1
4986273	4986273	0
4986590	4986590	1
4986694	4986694	1
4987025	4987025	1
4987203	4987203	1
4987330	4987330	0
4987365	4987365	0
4987529	4987529	0
4987584	4987584	1
4987949	4987949	1
4988338	4988338	0
4989087	4989087	1
4989557	4989557	0
4990130	4990130	0
4990198	4990198	1
4990433	4990433	1
4990449	4990449	1
4990495	4990495	1
4990568	4990568	1
4990899	4990899	1
4990988	4990988	1
4991496	4991496	1
4991783	4991783	0
4991904	4991904	0
4991930	4991930	0
4992411	4992411	0
4992490	4992490	0
4993492	4993492	1
4993855	4993855	1
4993881	4993881	1
4994612	4994612	0
4994679	4994679	1
4995216	4995216	1
4995390	4995390	1
4995631	4995631	0
4995926	4995926	0
4996189	4996189	0
4996227	4996227	0
4996271	4996271	0
4996426	4996426	1
4996948	4996948	0
4997588	4997588	0
4997697	4997697	0
4998221	4998221	1
4998270	4998270	0
4998823	4998823	1
4998882	4998882	1
4999330	4999330	1
5000063	5000063	1
5000211	5000211	0
5000330	5000330	0
5000437	5000437	1
5000494	5000494	1
5000778	5000778	0
5000801	5000801	0
5001055	5001055	0
5001081	5001081	1
5001141	5001141	1
5001182	5001182	0
5001953	5001953	1
5002266	5002266	0
5002284	5002284	1
5002590	5002590	1
5002944	5002944	1
5003482	5003482	0
5003596	5003596	0
5003613	5003613	1
5004204	5004204	1
5004277	5004277	1
5004786	5004786	1
5004969	5004969	0
5005310	5005310	1
5005322	5005322	1
5005572	5005572	1
5005963	5005963	0
5006107	5006107	1
5006360	5006360	1
5006425	5006425	1
5006476	5006476	0
5006911	5006911	1
5007242	5007242	0
5007402	5007402	0
5007663	5007663	0
5007977	5007977	1
5008144	5008144	1
5008251	5008251	1
5008649	5008649	1
5008945	5008945	1
5009418	5009418	0
5009582	5009582	1
5009951	5009951	1
5009979	5009979	0
5010105	5010105	1
5010508	5010508	1
5010710	5010710	1
5010745	5010745	0
5010965	5010965	1
5011058	5011058	1
5011386	5011386	1
5011817	5011817	1
5011876	5011876	1
5012110	5012110	0
5012145	5012145	0
5012328	5012328	0
5012480	5012480	0
5013054	5013054	1
5013921	5013921	0
5014438	5014438	1
5014563	5014563	0
5014576	5014576	0
5015004	5015004	1
5015273	5015273	0
5015410	5015410	0
5015702	5015702	1
5016259	5016259	1
5016444	5016444	0
5016913	5016913	0
5017207	5017207	1
5017565	5017565	0
5018659	5018659	0
5019291	5019291	0
5019347	5019347	0
5020608	5020608	0
5020922	5020922	1
5020974	5020974	1
5021030	5021030	1
5021155	5021155	1
5021606	5021606	1
5021960	5021960	1
5021987	5021987	0
5022034	5022034	1
5022123	5022123	0
5022384	5022384	0
5022470	5022470	0
5022807	5022807	1
5022899	5022899	1
5023095	5023095	0
5023413	5023413	1
5023556	5023556	1
5023572	5023572	1
5023805	5023805	1
5023954	5023954	0
5024496	5024496	1
5025061	5025061	0
5025404	5025404	0
5025564	5025564	1
5025790	5025790	1
5026371	5026371	1
5026725	5026725	1
5026813	5026813	1
5026834	5026834	1
5027428	5027428	0
5027955	5027955	0
5028063	5028063	1
5028330	5028330	0
5028505	5028505	0
5028607	5028607	0
5028860	5028860	1
5029387	5029387	1
5029491	5029491	1
5029841	5029841	0
5030698	5030698	1
5030884	5030884	1
5031136	5031136	0
5031221	5031221	0
5031480	5031480	1
5031747	5031747	0
5032058	5032058	1
5032752	5032752	0
5032789	5032789	1
5032876	5032876	0
5033197	5033197	0
5033231	5033231	1
5033266	5033266	0
5033348	5033348	1
5033376	5033376	1
5033461	5033461	1
5033727	5033727	0
5033788	5033788	1
5033960	5033960	0
5034038	5034038	1
5034429	5034429	0
5034577	5034577	1
5034644	5034644	1
5034709	5034709	0
5034780	5034780	1
5035658	5035658	0
5035949	5035949	0
5036182	5036182	1
5036902	5036902	1
5037156	5037156	1
5037251	5037251	1
5037279	5037279	1
5037864	5037864	1
5037983	5037983	1
5038226	5038226	0
5038306	5038306	1
5038654	5038654	0
5038998	5038998	1
5039435	5039435	0
5039444	5039444	0
5039795	5039795	1
5040022	5040022	0
5040099	5040099	1
5040333	5040333	0
5040362	5040362	0
5040596	5040596	0
5040809	5040809	0
5040832	5040832	1
5041046	5041046	0
5041090	5041090	1
5041108	5041108	1
5041283	5041283	1
5041791	5041791	0
5041985	5041985	0
5042103	5042103	0
5042481	5042481	1
5042850	5042850	1
5042948	5042948	1
5043209	5043209	1
5043457	5043457	0
5043756	5043756	0
5043902	5043902	1
5043915	5043915	1
5044214	5044214	0
5044249	5044249	1
5044409	5044409	0
5044938	5044938	1
5045050	5045050	1
5045156	5045156	1
5045355	5045355	1
5045517	5045517	1
5046205	5046205	1
5046247	5046247	1
5046503	5046503	0
5046606	5046606	1
5046764	5046764	1
5046771	5046771	0
5046796	5046796	1
5046987	5046987	1
5047017	5047017	0
5047032	5047032	1
5047080	5047080	1
5047211	5047211	0
5047801	5047801	1
5047995	5047995	0
5048265	5048265	1
5048435	5048435	1
5048510	5048510	1
5048545	5048545	0
5048647	5048647	0
5048666	5048666	0
5048749	5048749	1
5048812	5048812	1
5049060	5049060	0
5049351	5049351	1
5049648	5049648	0
5049774	5049774	0
5049977	5049977	0
5050078	5050078	0
5050254	5050254	1
5050347	5050347	1
5050760	5050760	1
5050858	5050858	1
5050996	5050996	0
5051001	5051001	1
5051019	5051019	0
5051343	5051343	1
5051402	5051402	1
5052716	5052716	1
5052958	5052958	0
5053258	5053258	1
5053466	5053466	0
5053565	5053565	1
5053619	5053619	0
5054231	5054231	1
5054956	5054956	0
5054960	5054960	0
5055039	5055039	1
5055064	5055064	0
5055522	5055522	0
5055545	5055545	0
5055978	5055978	1
5056095	5056095	0
5056138	5056138	1
5056932	5056932	1
5056963	5056963	1
5057022	5057022	0
5057106	5057106	1
5057137	5057137	0
5057349	5057349	0
5057395	5057395	1
5057482	5057482	1
5057613	5057613	0
5057973	5057973	1
5058068	5058068	0
5058270	5058270	1
5058773	5058773	0
5059238	5059238	1
5059437	5059437	1
5059610	5059610	0
5059769	5059769	0
5059835	5059835	1
5059893	5059893	0
5060210	5060210	1
5060635	5060635	1
5060897	5060897	1
5061252	5061252	0
5061726	5061726	1
5061914	5061914	1
5062015	5062015	0
5062367	5062367	0
5062605	5062605	1
5062806	5062806	0
5063019	5063019	0
5063234	5063234	1
5063351	5063351	0
5063385	5063385	0
5063965	5063965	1
5064264	5064264	1
5064345	5064345	1
5064478	5064478	0
5064481	5064481	1
5064630	5064630	1
5065270	5065270	0
5065491	5065491	1
5065513	5065513	1
5065731	5065731	1
5065946	5065946	0
5066187	5066187	0
5066285	5066285	1
5066381	5066381	0
5066467	5066467	1
5067331	5067331	0
5067373	5067373	1
5067421	5067421	1
5067646	5067646	0
5068142	5068142	0
5068499	5068499	0
5068740	5068740	0
5068919	5068919	1
5069074	5069074	0
5069185	5069185	1
5069219	5069219	0
5069362	5069362	0
5069703	5069703	1
5070041	5070041	1
5070503	5070503	1
5070685	5070685	0
5070993	5070993	0
5071064	5071064	1
5071419	5071419	0
5071460	5071460	1
5071981	5071981	0
5072054	5072054	1
5072316	5072316	0
5072451	5072451	1
5072494	5072494	1
5072547	5072547	1
5072584	5072584	1
5072592	5072592	1
5073249	5073249	1
5073257	5073257	0
5073335	5073335	1
5073597	5073597	1
5073911	5073911	0
5073924	5073924	0
5074000	5074000	1
5074069	5074069	1
5074331	5074331	1
5074347	5074347	0
5074449	5074449	1
5074807	5074807	1
5074902	5074902	1
5075663	5075663	1
5075722	5075722	1
5075890	5075890	0
5076112	5076112	1
5076194	5076194	1
5076634	5076634	0
5076678	5076678	0
5077049	5077049	1
5077190	5077190	1
5077240	5077240	1
5077768	5077768	0
5078089	5078089	1
5078302	5078302	1
5079765	5079765	1
5079983	5079983	0
5080068	5080068	1
5080079	5080079	0
5080360	5080360	0
5080542	5080542	1
5080615	5080615	0
5080903	5080903	1
5081029	5081029	1
5081066	5081066	0
5081554	5081554	0
5082617	5082617	1
5082654	5082654	0
5082852	5082852	1
5082875	5082875	1
5082977	5082977	0
5083125	5083125	1
5084061	5084061	1
5084386	5084386	0
5084553	5084553	1
5084790	5084790	1
5084854	5084854	0
5084863	5084863	0
5085089	5085089	0
5085388	5085388	1
5085431	5085431	0
5085732	5085732	1
5086139	5086139	0
5086140	5086140	1
5086188	5086188	0
5086246	5086246	1
5086341	5086341	0
5086566	5086566	0
5086622	5086622	0
5087325	5087325	0
5087376	5087376	1
5087458	5087458	1
5087474	5087474	1
5087694	5087694	1
5087771	5087771	1
5088159	5088159	1
5088810	5088810	1
5088874	5088874	0
5088927	5088927	1
5089720	5089720	0
5089785	5089785	1
5090265	5090265	0
5090460	5090460	1
5090599	5090599	1
5090837	5090837	1
5090885	5090885	0
5091057	5091057	1
5091070	5091070	1
5091103	5091103	1
5091124	5091124	0
5091253	5091253	0
5092157	5092157	1
5092577	5092577	1
5093084	5093084	1
5093251	5093251	1
5093475	5093475	0
5093548	5093548	0
5093591	5093591	0
5093798	5093798	0
5093888	5093888	1
5094196	5094196	1
5094238	5094238	1
5094290	5094290	1
5094443	5094443	0
5094645	5094645	1
5094778	5094778	1
5094908	5094908	1
5095165	5095165	1
5095646	5095646	1
5095719	5095719	1
5095971	5095971	1
5096783	5096783	1
5096998	5096998	1
5097555	5097555	1
5097823	5097823	1
5098228	5098228	0
5098370	5098370	0
5098746	5098746	1
5099098	5099098	1
5099309	5099309	1
5099461	5099461	1
5099715	5099715	1
5100335	5100335	1
5100356	5100356	1
5100409	5100409	1
5100417	5100417	1
5100597	5100597	1
5100792	5100792	0
5101018	5101018	1
5101206	5101206	1
5101633	5101633	1
5101716	5101716	0
5101798	5101798	0
5103040	5103040	0
5103428	5103428	0
5103574	5103574	0
5104256	5104256	0
5104477	5104477	1
5104678	5104678	1
5104724	5104724	1
5105170	5105170	0
5106359	5106359	0
5106645	5106645	0
5106683	5106683	1
5106844	5106844	1
5107231	5107231	1
5107552	5107552	0
5107862	5107862	1
5108462	5108462	0
5108537	5108537	1
5108652	5108652	0
5108701	5108701	1
5108793	5108793	0
5109239	5109239	0
5109455	5109455	1
5110004	5110004	1
5110126	5110126	1
5111132	5111132	0
5111367	5111367	1
5111444	5111444	1
5111536	5111536	1
5112009	5112009	0
5112957	5112957	0
5113627	5113627	1
5113877	5113877	1
5114209	5114209	1
5114543	5114543	1
5114772	5114772	1
5115343	5115343	0
5115852	5115852	0
5116498	5116498	0
5116642	5116642	0
5117831	5117831	0
5118114	5118114	1
5118693	5118693	1
5119961	5119961	0
5120177	5120177	0
5120209	5120209	0
5120414	5120414	0
5120551	5120551	1
5120568	5120568	1
5120719	5120719	0
5120728	5120728	0
5120793	5120793	1
5120939	5120939	1
5121044	5121044	1
5121281	5121281	0
5121306	5121306	0
5122187	5122187	0
5122243	5122243	1
5122285	5122285	1
5122554	5122554	1
5122670	5122670	0
5122815	5122815	0
5122958	5122958	1
5123011	5123011	0
5123075	5123075	0
5123195	5123195	1
5123364	5123364	1
5123577	5123577	0
5123635	5123635	1
5124483	5124483	1
5124612	5124612	1
5124771	5124771	1
5125163	5125163	1
5127219	5127219	1
5127404	5127404	1
5127553	5127553	0
5127588	5127588	1
5127931	5127931	1
5127966	5127966	1
5127984	5127984	0
5128804	5128804	1
5128924	5128924	0
5129076	5129076	0
5129102	5129102	1
5129398	5129398	1
5129962	5129962	0
5130195	5130195	1
5130283	5130283	1
5130340	5130340	0
5130800	5130800	1
5130912	5130912	1
5131076	5131076	0
5131196	5131196	1
5131451	5131451	1
5131468	5131468	1
5131769	5131769	1
5131970	5131970	1
5132109	5132109	0
5132125	5132125	1
5132599	5132599	1
5132942	5132942	0
5133427	5133427	1
5133557	5133557	1
5133609	5133609	0
5133722	5133722	0
5134021	5134021	0
5134264	5134264	1
5134455	5134455	1
5134743	5134743	0
5134818	5134818	0
5135393	5135393	1
5135432	5135432	1
5135597	5135597	0
5135615	5135615	1
5135773	5135773	1
5136018	5136018	1
5136326	5136326	1
5136621	5136621	1
5136983	5136983	1
5137331	5137331	1
5137624	5137624	0
5137667	5137667	0
5137915	5137915	0
5137953	5137953	0
5137964	5137964	1
5138126	5138126	1
5138764	5138764	0
5138935	5138935	1
5138956	5138956	0
5139151	5139151	0
5139357	5139357	0
5139441	5139441	1
5139539	5139539	0
5139681	5139681	1
5139752	5139752	1
5139863	5139863	1
5139876	5139876	1
5140109	5140109	1
5140324	5140324	1
5140666	5140666	0
5140684	5140684	1
5140795	5140795	1
5140885	5140885	1
5141374	5141374	1
5142038	5142038	1
5142162	5142162	1
5142429	5142429	1
5143066	5143066	1
5143119	5143119	1
5143489	5143489	1
5143723	5143723	1
5143802	5143802	0
5144203	5144203	1
5144211	5144211	1
5144290	5144290	0
5144622	5144622	1
5144769	5144769	1
5144908	5144908	1
5145457	5145457	1
5145719	5145719	0
5145845	5145845	1
5145939	5145939	0
5146131	5146131	0
5146242	5146242	1
5146811	5146811	0
5147270	5147270	1
5147387	5147387	0
5147409	5147409	1
5147432	5147432	0
5147476	5147476	1
5147859	5147859	1
5148477	5148477	1
5148724	5148724	1
5148931	5148931	1
5149354	5149354	0
5149376	5149376	1
5149483	5149483	1
5149567	5149567	0
5149612	5149612	1
5149727	5149727	1
5150084	5150084	1
5150101	5150101	0
5150251	5150251	1
5150381	5150381	1
5150896	5150896	1
5151016	5151016	0
5151317	5151317	1
5151606	5151606	1
5151956	5151956	1
5152646	5152646	1
5152807	5152807	1
5152874	5152874	0
5153146	5153146	0
5153604	5153604	1
5154385	5154385	1
5154439	5154439	0
5154617	5154617	1
5155010	5155010	1
5155416	5155416	0
5156258	5156258	1
5156523	5156523	1
5156897	5156897	0
5157631	5157631	0
5158054	5158054	1
5158382	5158382	0
5158531	5158531	1
5158742	5158742	1
5158769	5158769	1
5159387	5159387	1
5159393	5159393	1
5159513	5159513	0
5159639	5159639	0
5160215	5160215	0
5160253	5160253	0
5160751	5160751	1
5160805	5160805	0
5161409	5161409	0
5162459	5162459	0
5162789	5162789	1
5162854	5162854	0
5162905	5162905	1
5162966	5162966	0
5163004	5163004	0
5163181	5163181	0
5163524	5163524	0
5163833	5163833	0
5163987	5163987	0
5164855	5164855	0
5164878	5164878	1
5165420	5165420	1
5166123	5166123	0
5166874	5166874	1
5167018	5167018	1
5167517	5167517	0
5168072	5168072	1
5168213	5168213	1
5168676	5168676	1
5168710	5168710	1
5169148	5169148	1
5169375	5169375	0
5169545	5169545	0
5170056	5170056	0
5170105	5170105	0
5170379	5170379	0
5170562	5170562	0
5170663	5170663	1
5171244	5171244	0
5171423	5171423	1
5172043	5172043	1
5172051	5172051	1
5172233	5172233	1
5172816	5172816	1
5172859	5172859	0
5173009	5173009	0
5173778	5173778	0
5173893	5173893	1
5174144	5174144	0
5174294	5174294	1
5174403	5174403	1
5174452	5174452	0
5174576	5174576	0
5174614	5174614	1
5174621	5174621	1
5174662	5174662	1
5174798	5174798	0
5175266	5175266	0
5175391	5175391	1
5175606	5175606	0
5175849	5175849	1
5175993	5175993	1
5176311	5176311	0
5176456	5176456	1
5176749	5176749	1
5176868	5176868	1
5176969	5176969	1
5177003	5177003	1
5177299	5177299	1
5177327	5177327	0
5177709	5177709	0
5177994	5177994	1
5178033	5178033	0
5178677	5178677	1
5179638	5179638	1
5179689	5179689	0
5179690	5179690	1
5179719	5179719	0
5180610	5180610	0
5180797	5180797	1
5181097	5181097	1
5181209	5181209	0
5181350	5181350	1
5181701	5181701	1
5181874	5181874	1
5181953	5181953	1
5182284	5182284	1
5182901	5182901	0
5183349	5183349	0
5183553	5183553	1
5183697	5183697	0
5183775	5183775	1
5184039	5184039	0
5184154	5184154	1
5184375	5184375	0
5184762	5184762	0
5185239	5185239	1
5185544	5185544	0
5185677	5185677	0
5186094	5186094	1
5186110	5186110	0
5186257	5186257	1
5186989	5186989	1
5187343	5187343	0
5188251	5188251	0
5188475	5188475	1
5188864	5188864	1
5189157	5189157	1
5189222	5189222	1
5190137	5190137	1
5190143	5190143	1
5190185	5190185	1
5190430	5190430	1
5190918	5190918	1
5191598	5191598	1
5191763	5191763	0
5191800	5191800	0
5192737	5192737	1
5192818	5192818	1
5193013	5193013	1
5193350	5193350	0
5193845	5193845	1
5194199	5194199	0
5194214	5194214	1
5194262	5194262	0
5195031	5195031	0
5195160	5195160	0
5195300	5195300	0
5195910	5195910	1
5196155	5196155	0
5196354	5196354	1
5196376	5196376	0
5196499	5196499	1
5196771	5196771	1
5197494	5197494	1
5197592	5197592	1
5197734	5197734	1
5198338	5198338	1
5198428	5198428	0
5198684	5198684	1
5198868	5198868	1
5199166	5199166	1
5199269	5199269	1
5199453	5199453	1
5199464	5199464	0
5199758	5199758	0
5199824	5199824	0
5200178	5200178	0
5200273	5200273	0
5200552	5200552	1
5200575	5200575	0
5200702	5200702	1
5200862	5200862	0
5200972	5200972	0
5200987	5200987	1
5201163	5201163	0
5201204	5201204	1
5201456	5201456	1
5201749	5201749	0
5202076	5202076	0
5202238	5202238	0
5202485	5202485	0
5202494	5202494	1
5202734	5202734	1
5202781	5202781	1
5202835	5202835	0
5202860	5202860	0
5202995	5202995	1
5203221	5203221	1
5203653	5203653	1
5204793	5204793	1
5204822	5204822	1
5205001	5205001	1
5205184	5205184	1
5205278	5205278	1
5205368	5205368	1
5205439	5205439	1
5206120	5206120	1
5206395	5206395	0
5206918	5206918	1
5207146	5207146	1
5207288	5207288	1
5207455	5207455	1
5207706	5207706	0
5207794	5207794	0
5208157	5208157	0
5208170	5208170	1
5208577	5208577	1
5208635	5208635	1
5208717	5208717	0
5208725	5208725	1
5209206	5209206	1
5209251	5209251	1
5209490	5209490	0
5209896	5209896	0
5210095	5210095	1
5210361	5210361	0
5210528	5210528	1
5210751	5210751	0
5211051	5211051	1
5211295	5211295	0
5211534	5211534	1
5211615	5211615	1
5212228	5212228	1
5212600	5212600	1
5212634	5212634	0
5213113	5213113	1
5213178	5213178	1
5213309	5213309	1
5213445	5213445	1
5213702	5213702	0
5213715	5213715	1
5214052	5214052	0
5214090	5214090	1
5214149	5214149	1
5214186	5214186	1
5214222	5214222	1
5214274	5214274	1
5214339	5214339	1
5214619	5214619	1
5214869	5214869	1
5215238	5215238	1
5216858	5216858	0
5216953	5216953	0
5217031	5217031	0
5217452	5217452	0
5217608	5217608	1
5218028	5218028	0
5218595	5218595	0
5218722	5218722	0
5219002	5219002	1
5219216	5219216	0
5219303	5219303	1
5219650	5219650	0
5219733	5219733	0
5219885	5219885	0
5220114	5220114	1
5220920	5220920	0
5221140	5221140	1
5221316	5221316	0
5221382	5221382	0
5222230	5222230	0
5222265	5222265	1
5222367	5222367	1
5222714	5222714	1
5222762	5222762	0
5222900	5222900	1
5223427	5223427	1
5224086	5224086	1
5225270	5225270	1
5225500	5225500	1
5225653	5225653	0
5225816	5225816	1
5226047	5226047	0
5226135	5226135	0
5226397	5226397	0
